grid_lat,grid_lon,year,month,Plastic_Density_kg_km2,Plastic_Record_Count,Plastic_Types_Present,Ocean_Zone,Species_Count,Unique_Species,Taxonomic_Groups,Dominant_IUCN,Observation_Types,SST_C,pH,Species_Obs,Heatwave_Pct,Country,Waste_Source,Coastal_Risk,Recycling_Rate_Pct,Avg_Temp_C,Temp_Change_C,co2_ppm,CO2_Change_ppm,Sea_Level_Change_mm,Regional_Contribution_Pct,Habitat_Type
25,91,2021,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,12.78,Open_Ocean
25,91,2023,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Open_Ocean
25,91,2024,,,,,Andaman_Sea,11.0,5.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Open_Ocean
25,91,2025,,,,,Andaman_Sea,5.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Open_Ocean
25,92,2018,,,,,Andaman_Sea,2.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,12.78,Open_Ocean
25,92,2024,,,,,Andaman_Sea,2.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Open_Ocean
25,93,2023,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Open_Ocean
25,93,2025,,,,,Andaman_Sea,6.0,5.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Open_Ocean
25,94,2017,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,12.78,Open_Ocean
25,94,2018,,,,,Andaman_Sea,4.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,12.78,Open_Ocean
25,94,2023,,,,,Andaman_Sea,4.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Open_Ocean
25,94,2024,,,,,Andaman_Sea,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Open_Ocean
25,94,2025,,,,,Andaman_Sea,28.0,7.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Open_Ocean
26,65,2016,7.0,0.0003911213391939,1.0,PVC,Gulf_of_Kutch,,,,,,28.0475,8.072,125.25,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
26,70,2015,,,,,Gulf_of_Kutch,4.0,1.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,4.73,Open_Ocean
26,70,2016,,,,,Gulf_of_Kutch,11.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
26,70,2017,,,,,Gulf_of_Kutch,9.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,4.73,Open_Ocean
26,70,2018,,,,,Gulf_of_Kutch,33.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,4.73,Open_Ocean
26,70,2019,,,,,Gulf_of_Kutch,11.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,4.73,Open_Ocean
26,70,2020,,,,,Gulf_of_Kutch,24.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,4.73,Open_Ocean
26,70,2021,,,,,Gulf_of_Kutch,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,4.73,Open_Ocean
26,70,2022,,,,,Gulf_of_Kutch,4.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,4.73,Open_Ocean
26,70,2023,,,,,Gulf_of_Kutch,42.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,4.73,Open_Ocean
26,70,2024,,,,,Gulf_of_Kutch,31.0,9.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
26,70,2025,,,,,Gulf_of_Kutch,78.0,8.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,71,2016,,,,,Gulf_of_Kutch,2.0,1.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
26,71,2019,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,4.73,Open_Ocean
26,71,2025,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,72,2024,,,,,Gulf_of_Kutch,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
26,72,2025,,,,,Gulf_of_Kutch,3.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,73,2018,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,4.73,Open_Ocean
26,73,2021,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,4.73,Open_Ocean
26,73,2024,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
26,73,2025,,,,,Gulf_of_Kutch,17.0,8.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,74,2016,3.0,0.0398799868115428,1.0,PVC,Gulf_of_Kutch,,,,,,28.316000000000003,8.044799999999999,122.4,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
26,74,2022,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,4.73,Open_Ocean
26,74,2023,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,4.73,Open_Ocean
26,74,2024,,,,,Gulf_of_Kutch,4.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
26,74,2025,,,,,Gulf_of_Kutch,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,75,2022,,,,,Gulf_of_Kutch,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,4.73,Open_Ocean
26,75,2023,,,,,Gulf_of_Kutch,5.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,4.73,Open_Ocean
26,75,2024,,,,,Gulf_of_Kutch,8.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
26,75,2025,,,,,Gulf_of_Kutch,5.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
26,76,2017,,,,,Indian_Ocean,3.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,76,2023,,,,,Indian_Ocean,3.0,1.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,76,2024,,,,,Indian_Ocean,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,76,2025,,,,,Indian_Ocean,27.0,11.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,77,2015,4.0,0.0162935990687307,1.0,PET,Indian_Ocean,,,,,,28.732,8.048399999999999,101.2,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,77,2017,,,,,Indian_Ocean,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,77,2018,,,,,Indian_Ocean,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,77,2020,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,77,2024,,,,,Indian_Ocean,2.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,77,2025,,,,,Indian_Ocean,8.0,7.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,78,2016,5.0,0.0273302331230609,1.0,PVC,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,28.52,8.103399999999999,123.0,0.4,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,78,2017,,,,,Indian_Ocean,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,78,2018,,,,,Indian_Ocean,4.0,3.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,78,2020,,,,,Indian_Ocean,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,78,2021,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,20.9,Open_Ocean
26,78,2023,,,,,Indian_Ocean,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,78,2024,,,,,Indian_Ocean,9.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,78,2025,,,,,Indian_Ocean,8.0,7.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,79,2016,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,79,2020,,,,,Indian_Ocean,7.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,79,2025,,,,,Indian_Ocean,2.0,2.0,Aves,LC,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,80,2015,,,,,Indian_Ocean,7.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,80,2016,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,80,2025,,,,,Indian_Ocean,16.0,8.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,81,2025,,,,,Indian_Ocean,4.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,82,2024,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,83,2015,6.0,0.0356371069537761,1.0,PE,Indian_Ocean,,,,,,27.986,8.0716,120.6,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,83,2025,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,84,2016,9.0,0.0220783116220207,1.0,PVC,Indian_Ocean,,,,,,27.562,8.126999999999999,136.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,84,2025,,,,,Indian_Ocean,3.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,86,2015,6.0,0.0402787462934544,1.0,PP,Indian_Ocean,,,,,,27.986,8.0716,120.6,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,86,2025,,,,,Indian_Ocean,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,88,2015,,,,,Indian_Ocean,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,88,2016,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,88,2017,,,,,Indian_Ocean,3.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,88,2018,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,88,2019,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,20.9,Open_Ocean
26,88,2020,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,88,2021,,,,,Indian_Ocean,8.0,5.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,20.9,Open_Ocean
26,88,2022,,,,,Indian_Ocean,12.0,5.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,88,2023,,,,,Indian_Ocean,15.0,9.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,88,2024,,,,,Indian_Ocean,26.0,14.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,88,2025,,,,,Indian_Ocean,41.0,12.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,89,2015,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,89,2016,2.0,0.0265806654186509,1.0,PS,Indian_Ocean,,,,,,28.1625,8.104000000000001,122.75,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,89,2017,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,89,2020,,,,,Indian_Ocean,4.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,89,2024,,,,,Indian_Ocean,7.0,6.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,89,2025,,,,,Indian_Ocean,8.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,90,2020,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,90,2022,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,90,2023,,,,,Indian_Ocean,3.0,3.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,90,2025,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,91,2017,,,,,Indian_Ocean,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,91,2019,,,,,Indian_Ocean,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,20.9,Open_Ocean
26,91,2021,,,,,Indian_Ocean,2.0,1.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,20.9,Open_Ocean
26,91,2022,,,,,Indian_Ocean,4.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,91,2023,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,91,2024,,,,,Indian_Ocean,8.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,91,2025,,,,,Indian_Ocean,27.0,10.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,92,2015,,,,,Indian_Ocean,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,20.9,Open_Ocean
26,92,2016,5.0,0.0286424829604225,1.0,PS,Indian_Ocean,,,,,,28.52,8.103399999999999,123.0,0.4,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,92,2018,,,,,Indian_Ocean,5.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,92,2020,,,,,Indian_Ocean,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,92,2022,,,,,Indian_Ocean,5.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,92,2023,,,,,Indian_Ocean,9.0,7.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,92,2024,,,,,Indian_Ocean,24.0,9.0,Aves|Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,92,2025,,,,,Indian_Ocean,26.0,8.0,Aves|Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,93,2016,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,20.9,Open_Ocean
26,93,2017,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,20.9,Open_Ocean
26,93,2018,,,,,Indian_Ocean,4.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,93,2019,,,,,Indian_Ocean,3.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,20.9,Open_Ocean
26,93,2020,,,,,Indian_Ocean,6.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,93,2022,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,93,2023,,,,,Indian_Ocean,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,93,2024,,,,,Indian_Ocean,10.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,93,2025,,,,,Indian_Ocean,35.0,8.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
26,94,2018,,,,,Indian_Ocean,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,20.9,Open_Ocean
26,94,2020,,,,,Indian_Ocean,1.0,1.0,Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,20.9,Open_Ocean
26,94,2021,,,,,Indian_Ocean,2.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,20.9,Open_Ocean
26,94,2022,,,,,Indian_Ocean,3.0,3.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,20.9,Open_Ocean
26,94,2023,,,,,Indian_Ocean,5.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,20.9,Open_Ocean
26,94,2024,,,,,Indian_Ocean,8.0,7.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,20.9,Open_Ocean
26,94,2025,,,,,Indian_Ocean,19.0,10.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,20.9,Open_Ocean
27,65,2015,10.0,0.0431800305327756,1.0,PVC,Gulf_of_Kutch,,,,,,28.610000000000003,8.0198,124.6,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,4.73,Open_Ocean
27,68,2016,8.0,0.0227806987393083,1.0,PP,Gulf_of_Kutch,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
27,70,2020,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,4.73,Open_Ocean
27,70,2024,,,,,Gulf_of_Kutch,5.0,5.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
27,70,2025,,,,,Gulf_of_Kutch,14.0,6.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
27,71,2024,,,,,Gulf_of_Kutch,4.0,3.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,4.73,Open_Ocean
27,71,2025,,,,,Gulf_of_Kutch,1.0,1.0,Aves,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,,,,4.73,Open_Ocean
27,72,2016,,,,,Gulf_of_Kutch,4.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,4.73,Open_Ocean
